"user_id","text"
"4055","It was a good experience. She explained to how to make resume and what's changes required. I'm happy. Thanks Vanshika."
"4055","It was a good experience. She explained to how to make resume and what's changes required. I'm happy. Thanks Vanshika."
"2421","I had a great experience talking to Akarsh for career guidance. 
The conversation was very insightful and Akarsh gave me valueable inputs on my career decisions and future plans.
Akarsh has a great way of giving reassuring and helpful advice which made me feel motivated and encouraged.
Akarsh is a great mentor and I would highly encourage reaching out to him for advice on product management!"
"4055","It was a good experience. She explained to how to make resume and what's changes required. I'm happy. Thanks Vanshika."
"2171","Great Advice and help with the interview process again."
"6338","According to Theophrastus ""Time is the most valuable thing a man can spend"". 
This session was worth every second. The best trait of Manuj Sir's guiding style is that he enables self-thought, motivates for self-action, and pushes one to broaden their horizons.
The counseling session lit the farthest reaches of my mind and helped me to take the first step towards a better tomorrow.
Extremely grateful for the guidance and looking forward to a second session."
"4055","It was a good experience. She explained to how to make resume and what's changes required. I'm happy. Thanks Vanshika."
"5461","Although I was sceptical to do this, I went ahead because of a friend's suggestion and booked my 1:1 with payal to understand job market, studies and life in Germany as I was planning to move to Europe but didn't know which was the best route for my profile. Payal had great knowledge about all of these matters and helped me choose the path that best fits my profile and also motivated me to start the journey. She was patient and sweet in answering all my questions and I enjoyed learning about her story as well."
"4055","It was a good experience. She explained to how to make resume and what's changes required. I'm happy. Thanks Vanshika."
"4055","It was a good experience. She explained to how to make resume and what's changes required. I'm happy. Thanks Vanshika."
"3072","Very good"
"5009","His advice was helpful and on the point.
He gave me resources.
Thank you topmate & Vivek sir"
"3072","Very good"
"4004","Priyanka is a very down-to-earth person. She patiently answered all of my questions. Gave great inputs about the product and about life in Germany. She is a very learned person. Would highly recommend having a call with her."
"2321","VERY GOOD & INFORMATIVE"
"1263","Had a great discussion. The session was very informative. Shreya was very keen at correcting the mistakes. We was friendly and open. She aswered to all my queries. Overall it was a great discussion."
"4055","Some how the webinar is useful, it is much less time to interact with Vanshika Madam .. with in 10 mins how much knowledge we gain or utilise.. so the topmate team as to understand and increase the webinar time period to elaborate our issues, to seek information, guidance from you ... Although I'm very happy it is useful information to me what I had the conversation with her..."
"3777","I did a mock interview with Sahil and the feedback he shared will definitely help me to improve myself. He tried to cover all potential aspects and gave me detailed feedback to work upon."
"2809","Hi Ragul, 

Thanks a lot for your time and insights. Surely it did help clarify some of blind spots and enhanced my perspective on this whole endeavour of breaking into product management. 

Thanks again for taking the call. Truly and sincerely appreciate what you are doing and the intention to help.

Cheers 👍🙏"
"3615","I had a great experience of having Mock Interview with Chitwan Sir. Would be having more such sessions in future as well as per regarding what guidance I would need for a great career ahead"
"10477","It was a great session with Neel. He was very calm and resolved all my doubts and helped with all the problems I'm currently facing in landing a job. He gave me so many tips to improve, such as we should have a good profile on LinkedIn and Naukri.com. Along with that, we should apply to various opportunities on a daily basis and try to update our profile on a daily basis so that our profile is on top of the hiring process. Try connecting with different HR, asking many people for references, and make sure that we have good command of technical skills so that further processes will be easier for us.
If you are stuck somewhere and want some guidance, then it will definitely be worth it if you invest something in yourself."
"3072","Had Excellent interview experience with Upasana mam... Thanks a lot"
"9930","Nicest counsellor ever"
"5009","Vivek is a great mentor.
I enjoyed my conversation with him. His advice on career and interview preparation is very helpful."
"75","Awesome product discussion with Ankit. Always ready to help attitude, great explanation and problem solver for the topmate.io platform. Looking forward to talk to him again and discuss about our future goals."
"1556","The interview experience was great, Got some valuable feedback from the interviewer."
"1556","mock interview was good experience to me ,l learned lot things in this interview"
"5224","I had an elaborate conversation,in which I discussed several problems regarding career choosing.Sir, is keen listener and cleared all my doubts and suggested several other career opportunities."
"2171","ONLINE LEARNING channel Lokesh sir and your team members are doing very well in giving a mock interview for students. This mock interview is very helpful to me and my friends. now I am very confident to attend an interview. Thank you to all of you in the ONLINE LEARNING team."
"2135","Ashutosh gave me some very good tips for my resume.  We had a detailed discussion on how to improve my resume. I wish he will continue helping other people as well. Thanks"
"1351","Chandan is a great motivator. He give me root cause solutions to my problems to master DSA. He have depth knowledge of how to prepare for DSA for product based companies. He shared his journey and suggested roadmap which is very ease to follow.

I recommend chandan for preparing DSA for cracking product based companies.

Thanks
Omprakash"
"791","Thank you Disha, That was very informative session. I learned a lot and definitely will work on the drawbacks you mentioned. 
Thank you for your time."
"12343","This was super fun, Jatin Sir's advices were all authentic and practical to which I can start acting upon right at this moment . He showcased his journey and analytics which showed how kind hearted and transparent person he is.. I believe and experienced this that he is not only thinking about growing himself but growing together with the community and helping the small little one ( like Us) who are still struggling on practical ways to start. I hope you find this review and get an opportunity to have a 1:1 session with him. You'll relate to what I've written. If had a session and love my review and can relate to, I ask you be kind enough to spread this on LinkedIn and share it the community.
Together We Learn , Together we Grow."
"4055","Good"
"1550","Talking with Gaurav was amazing, got insights on how to move foreword in IT industry and what do they expect from freshers."
"1060","Hey Deeksha, it was hell lot of helpful to clear out the confusion i have had regarding this. 
I was honest and will be Deeksha, i def need some guidance over this stuff. I can't beat around the bush and fake it. I'd love to have a guide like you and since obviously the only platform we have is Linkdin which is cool, i have sent a request there please check up(it will be by the name of Pritam G ).
To the guidance which I asked you is totally upto you so no worries Deeksha, thanks for clearing out my queries."
"791","It was very helpful and got some amazing tips from ma'am which will surely help me further."
"12089","The session with Megha was quite interactive. Best part was the detailed ppt which was prepared as a guidance material for the shortfalls in securing a job abroad. She explained everything by citing examples from her own profile to make it easier to understand, though many must be aware of these things but somewhere down the line small little things do matter and i feel it is those little details that matters the most in the end.

And yes though i booked a 45min session but Megha was more keen on providing details on all lil iff's n butt's and was very flexible on time considering she herself was to attend her office."
"791","It was very helpful and got some amazing tips from ma'am which will surely help me further."
"1060","So Helpful and especially for Non IT people... And thanks a lot to Deeksha who make us to feel more comfortable at every stage of learning, Q&A, webinars and meetings. Highly informative 🙌"
"1556","It was the good experience with you Sir.
As I was having Very much network problem you adjusted me I am grateful for that. It was the great experience of mock interview sir. Your guidance has given me the way to improve myself more.I hope I could give mine succesful story after getting placed at Accenture I'll give my best. Thanking you thank you very much sir .. It was great experience."
"3499","It was a very detailed mock interview session, covered all the topic and feedback was very genuine."
"10380","A big thanks to Shloka for her professional support in reviewing my cover letter, and her comments shaped it into a more impressive one. Also, her guidance on the application processes was valuable, and she resolved my queries related to studying abroad patiently."
"3499","Really I loved this mock interview.actually on 10/04/2022 I have my Accenture interviews on 9/04/22 I had my mock test in prep ninja I hope it will help me a lot  thankyou very much for your support and time"
"12318","Saurabh is the best talent advisor I have ever met,He is very realistic and optimistic.

His knowledge on LinkedIn is great, I highly recommend saurabh for enhancing linkedin profile.

Thanks saurabh for your time."
"4308","It was really useful to me. I came to know,  what where the questions asked in the interview and how to properly answer that."
"1060","It was quite insightful. Got the basic and required data for getting into data analytics. Would like to thank for giving a wide aspect of the field which i was actually looking forward for."
"2438","Great session and solution for my issue."
"2321","I enjoyed talking to him and he cleared my all doubts regarding CDAC thank you so much."
"4269","Sarthak was very professional -
1) Joined the call on time
2) Listens to your points well.
3) Tries to relate advice/learning to real life scenarios.
4)Very polite."
"4021","Such a great person (paras), always stay happy and motivated regarding his job or what he is doing in the his life. He really help me to become a successful person in this entire world..😀😊😊"
"4123","Super helpful feedback on optimising resume. They also provided helpful insights on resume shortlisting for PM opportunities."
"5009","It has been great talking to you. I got lots of valuable information on how to crack a product-based company as a web developer. You have provided additional information on the resources and content, which will definitely help me during my preparation. Thanks"
"1487","Thanks, Praveen for the excellent guidance. It was a nice time getting insight from you. I had noted down the suggestions and areas to improve and will implement that. Thanks again for the quality feedback."
"3686","Aritra is an amazing person. He is very understanding and grounded. He treated me like an younger brother and cleared all my doubts.I gained my confidence after the session."
"6888","I really liked how you started the conversation with my hometown. And then progressively began to cover all topics. 
And also how you continued with doubts even though it extended the actual limit. 

Just one piece of feedback :
the price difference between the 3 sessions is meager.
For 1/2 hr  -  499
For 1hr   -   599
Either decrease 499 or increase 599
So that it justifies the time"
"75","Had a great talk about Topmate and the team's vision. Some great career advice from Ankit was a cherry on top! :)"
"1502","Manohar Sir was really very calm person and whatever suggestion/guidance he gave me was really very helpful.I was in very tense condition regarding my current job profile but after his guidance my confidence really boast up.Thank you Manohar Sir."
"4055","She is exceptional"
"10893","I had a great experience with the Mock Interview. Rishi provided really insightful feedback on the interview.
Anyone who wants to test interview preparation or needs feedback on how you perform. I recommend taking a mock interview with him."
"13772","I'm so grateful to be mentored by Aditya who has shared with me such valuable real-life knowledge and industrial experiences that surpass any information I can get from just a book. He has given me key insights into interview preparation, efficient strategies for programming, tips for preparing for core subjects and system design, and has also been instrumental in giving valuable feedback while reviewing my resume. I would strongly recommend anyone applying for product-based companies to connect with him.

Regards,
Kaustav Ghosh"
"2438","Useful mentorship. Very experienced and a valuable mentorship."
"1060","It was really an informative session.
Deeksha gave me the real and practical insights to get into analytics organically."
"1556","It helped me to understand myself where I have been thank you anushul sir for your suggestions."
"7083","It was great talking to raja, literally you gave a good guidance to me on how to approach to the companies through LinkedIn and many other ways and also telling me about your experiences regarding must have backup, job findings and many more
It was worth talking to you

Thank you"
"4308","It was very nice"
"3777","It was a relief talking to Sahil at my current transition stage in career! He was able to catch hold of the aspect that i needed to work on and suggested feasible ways to improve."
"203","Akshay gave me a very thorough and insightful peeo into the Data and how i can approach from here on with some solid action items for next 1 month"
"1487","One of the friendliest mentors I've ever met. Praveen thoroughly grasped what was anticipated from the session and provided direct answers rather than equivocating. And, it also provided with a clear study plan (roadmap) to clear all of my doubts, and it was a fantastic session altogether. Thank you very much!"
"1263","it was really a great conversiation support more inside about DSA guidence and open source."
"15021","Hello sir , It was truly an eye opening session for me and i got to know why and where i am lacking in my resume building , since its the first thing which every recruiter see and you gave me the insights of resume and how i can my resume more suitable for data analytics field..it was really a nice session with you sir. thanks for the help."
"2171","It was a good Interview"
"13378","It was amazing and wonderful experience and it is eye opener for everyone who was very confused as a Fresher or experience people who doesn't have any idea about what to learn or changing any domain.durgesh yadav gave clean and clear view for everyone who want to switch their career to data analyst domain and he understand everything with patience and give very useful tips to Crack any companies within  3 months or 4 months.last but not least  I'm  very thankful and gratitude to durgesh yadav sir which he was helping so many graduates and experience people.thank you sir...."
"2171","It was a good Interview"
"1060","Deeksha ma,am is such a kind hearted & helpful person. I really loved talking to her, and she understood & solved my problem very nicely. I am really happy.
I would suggest to all data people to take a career guidance session with her and also attend her data analytics webinars, it are really helpful."
"2171","It was a good Interview"
"10594","Sumit is a gem of a person. His experience in PM is immense, in our 45 minutes of conversation, he has given invaluable feedback on our product. A very down-to-earth person who understands the market really well. I would highly recommend talking to Sumit if you are a Product Manager or would want to become one."
"85","Thank you so much for your time and tips"
"1361","Muthu is a person who gives highly structured and personalized recommendations. He has tremendous experience working with very great companies through which he shares. Really appreciate him for helping folks like me who want to get into PM."
"5415","Hemant - Thanks for the honest feedback and patience to listen. Will be doing some research and work on the points you mentioned. Based on this analysis will fine tune all aspects we discussed."
"13563","Vatsal you are a pure inspiration as I can hear that zest for thr life in your voice. 

It was very meaningful conversation and you have intuitive insight in the world of finance.

Your experience working with world bank and IMF will greatly enhance your ability to help millions out there. 

Again thank you for your time and sharing your candid insights with me.

Deven Patel
CEO
G I O S T A R
Global Institute of Stem Cell Therapy and Research 
San Diego, CA, USA 
www.GIOSTAR.com"
"3062","Good tips and helpful session for career"
"1060","Thanks for such a helpful and wonderful session , and thanks for answering each of our queries . This session has helped us a lot and looking forward for many more helpful sessions."
"3781","It was a good discussion with Avisek and guided me with lot of information. Thank you"
"10059","Very motivating session I had. I had some issue about my counselling and seat allocation in ccat exam . that's why I opted for this mentorship. Bhushan sir was really very helpful and understood my problem very clearly and structurally and precisely resolved my issues. He is a great mentor and a friend (now for me). Thank you for this session"
"1060","This was a veryyy informative and a life changing session for me personally.Now I could see a future path clearly without any blur. Great work by deeksha #onestopdata....looking forword for more sessions and more interaction with onestopdata"
"7643","The conversation we had quite productive. No beating around the bush but straight to the point. By the end of the meeting I was clear about the vision, & working of Topmate. There was no questions left by the meeting's end."
"265","I had very good discussion with Deepanshu. Approach to understand my query and moving towards goal will help me."
"265","I had very good discussion with Deepanshu. Approach to understand my query and moving towards goal will help me."
"10643","Dinesh is one gem of a guy. I came to know about Dinesh from udemy. I immediately sent him a LinkedIn connection request. I was very excited to see Dinesh on topmate and I immediately booked a session. His advices are very valuable. I have booked a session from him every week so that I can get the mentorship I require in order to reach my target of working in MAANG group of companies."
"269","Nice to speak with Ashish, the guidance and resources  shared by him that he personally prepared, and he tried to help at his best and shared some good resources which help in job finding techniques and preparation for interviews. were very good, anyway, the explanation was very clear and crisp and got clarity on many topics and queries and things I need to work on specifically and in the general approach to get opportunities, very well, overall it is a very well good session I can say"
"2171","good one he resheduled my interview to another date"
"2671","It was a great session wherein I was able to make some sense of my current situation, recieved some validation too whether the problems I think are problems, are actually problems or not. Also, got some kind of plan and actions I need to take, to make my current situation better. Great insightful session."
"1502","Manohor Batra is so knowledgable, frank and supportive. His advise is very valuable. His vast amount of experience is surely reflected in his words."
"5629","It was really an eye-opener call for me, he listened to me patiently and understood all of my concerns, and guided me in the right direction. He also made me to realize where I was going wrong and how to break the procrastination loop. I keep looking forward to having more calls with him :) . Thank you so much"
"5629","Pratik is one of the most humble, polite and authentic tech leaders I have had a conversation with. His empathetic nature made it easier for me to articulate my thoughts and have diversified conversation not only in terms of tech landscape but in general as well.

My key takeaways from the call :

1) Carrer is long, we gotta make sure we gotta play it the long way.
2) Our progression is our progression it shouldn't be compared with anyone.

In 1 sentence my 15 mins call with Pratik was a mentees day out :)"
"4308","Best"
"5629","pratik has a very unique way of asking questions , he tries to ask some critical edge cases of the system ,i like the way he  also concludes the feedback by telling the answers where i could have improved or thought in that direction"
"5629","I had a conversation with Pratik and he provided valuable suggestions and future guidance for me.
Thank you so much for your input and looking forward to connecting with you again."
"5461","Ms. Payal the session was very greatfull with Mr. Gaurav, I got lots of information which will helped me to think about it before moving or taking any step a further, moreover will book one more appointment with him for more clarity which I have not discussed in the first session

Thanks alot you both guys"
"14998","I felt so happy for the response when Jackson sir allowed me to have a personal conversation regarding my website designing doubts.Till now I never ever have experienced such a kind of support.After completing whole Workshop of our batch ,Sir has given me personal attention to clear my doubts 😊 I'm feeling blessed ,and always be thankful to God keeping me in such a great Mentor.Jackson sir has taught us each and step of the Elementor from ABC.....I got the confidence to work as a freelance web designer. ""Take A Bow "" for your patience 👏 in clearing our all doubts ."
"4308","Best"
"6888","Conversation with Shubam really helped me to get an idea how to begin prep for interviews. When you have really lost touch over coding and you want to focus and start but we dont know how and where . So now I got and idea . Thank you Shubam :)"
"1556","This Interview made me to open up freely and my fear got reduced and gave me confidence that I can attend my main interview well . Thanks to Anshul Sir for guiding the students in their placement journey, especially mentoring me personally during today. I love today's session and thanks to Anshul sir from the bottom of my heart



                                                     From,
                                                      SivaTejaYsn."
"6888","I had a wonderful session with Shubham where he guided me based on what works for me and I really love the fact that he is making himself available for these meetings and 1:1 mentorship session to help. I would definitely recommend others to take this opportunity and clarify your doubts and be on the right track"
"5461","I had a one hour session with Payal and Gaurav. They listened to all my questions and were quick enough to answer them.
They also guided me very well and talking to them helped me in making a clear decision. They were very friendly and readily shared a lot of details about Germany with me. Anyone who needs to know about Germany and studies ,please do get in touch with them."
"2421","I enjoyed discussing all the tech and opportunities that a fresher can explore and I can surely say that he is a great person who can clear your doubts and help you with so much passion.
Thank you so much Akarsh for your valuable time and suggestions."
"1487","Praveen was Simple and Excellent and knows problem easily and guided in short way with smart move who ever needed guidance regarding job in devops recommend Praveen
Thank you"
"12569","I recently had a 1:1 Meeting with Vishal Rajput on Topmate. Had a very great experience. He is very nice, understanding & supportive person. He cleared all my doubts related to placement preparation & cracking Off-Campus Offers. He also motivated me to study harder. All in all, a great person & a genuinely helping-natured guy. ❤️"
"2171","he did not joined"
"14630","Hi Hiral,

Thank you for taking out time and connecting with me today.

It was an insightful session starting from Professional courses to Content creation and ending the conversation with a twist of Bollywood.

One of the key takeaways for me was when you spoke about the Importance of Personal Branding. How to build a personal brand across social media handles as well as in real life and many benefits of the same. How you can positively influence and add value to other's lives.

Enjoyed the conversation, Looking forward to your content on LinkedIn and Wishing you all the best for the upcoming exams."
"7904","I had a great time talking to Nikhil. Nikhil was pleasant and polite throughout the conversation. He shared his experiences and learning, which was really joyful and insightful.

Nikhil is a great personality to discuss tech and engineering."
"3781","I highly recommend scheduling a 1:1 session with AVISEK LAHIRI, PhD for anyone that wants guidance on pursuing a career in research. He gave genuine advice and cleared any questions and doubts that I had about the path ahead. If you are interested in pursuing research and are looking for clarity, I suggest investing in a session with him."
"4322","Very informative session. :)"
"5461","Must say Payal is very honest, supporting and encouraging.  She knows her job of consultancy very well.  Very knowledgeable and understanding. She even shared next steps and plan of action which no one shares and she could have asked more than her consultation fees.  Highly recommend her for her knowledge. Me and my wife  feel so blessed to share this testimony on this platform.    A BIG THANKS TO PAYAL. GOD BLESS"
"9999","The meeting was soo good.. As I am already exploring much but still I learnt some new things from her for reaching clients and improvising skills. She makes me feel enthusiastic and confident. I will adopt the changes suggested by her fr getting job and let's hope fr the best."
"7826","It was a very fruitful discussion with Amit. I had so many doubts regarding my career path and product roles in general which got cleared after this discussion. He listened to me patiently, explained all the things, answered my doubts, gave feedback/resources and guided me how I should target my interviews.

I would call it a very positive & fruitful interaction. Anyone who has any doubts regarding Product Management should definitely consider connecting with Amit. Highly recommend it to other folks."
"8321","Session was really helpful and he has given valuable insights to me . recommend others to check with him before taking decision on your career growth. Thanks a lot Arun ."
"13378","It's was a wonderful and amazing session with you.He was so informative and motivated through out the whole session.Thanks for helping me in the whole roadmap of data Analytics and For you guidance as well.The points you have discussed in the meeting that will be very helpful for me..You are doing such a great job durgesh.
I would recommend to have 1 on 1 session  with Durgesh!"
"1060","Hello deeksha!
I attended the session on June 12 and as I was new to Data it was very helpful for me.I got a lot of clarity and your way of explanation is brilliant.Looking forward for more sessions.All the best."
"85","Sorry for late join... My internet was stuck Sir..."
"7465","While struggling to get a call from the organization after having applied to 100s of companies,  I really felt like m loosing all hopes I have from me till the moment I came across your session. I really feel that this is what I am looking for from a long time. I am very thankful and grateful to you for having me helped with some really important tips and information about job search. I won't stretch too far but I'll be looking forward for such a great and beautiful insight of how to reach your dream job thing. Thank you so much for giving your time and I'll be sure to make the most of it. Thank you."
"8848","Superb! I am delighted to speak with Mr. Chakraborty. He is highly knowledgeable in Strategy, Planning, and Digital Marketing Strategy. I am keen to continue his services and take a deep dive to understand the Startup issues I am facing now. Thank You!"
"5728","It was really insightful and aparna cleared all my doubts. I will again book another session after upgrading my skills"
"9351","Session was very informative. Provided Step by step guide to get into the role which I want to opt for, along with all the necessary components required to get the basics done and how to approach the interviews. Totally worth it."
"2171","Ossum guidance by sir"
"265","So glad to have found such an informative session like this. I got so many insights on how to attend an interview which I have been doing blindly so far.
Few suggestions from my end:
1. The topic and time can be a little more organised. For eg., few topics you mentioned that you will get back later but due to time constraint you could not visit back.
2. Please add as many practical examles as possible only then the audience will understand better. Eg. When you told your personality has to reflect in your resume, Give real examples on how?
3. You can probably split the session to 2 days. That way you do not have to rush. Also the audience will get a day’s time to reflect over the topics covered and get back with questions by the next session.

Thanks again for the great initiative and helping so many job hunters."
"265","Your session was super informative for people who dream of getting into their dream organizations but not sure where to start and how to prepare. You did a splendid job in your session by saving people month's of dedicated research time in 2 hours."
"10657","It's great to talk with Gaurav. He helped me out with his knowledge and experience and also suggests me the things which i was unaware before. 
Now i will work on the things and follow whatever he suggested."
"265","I got an amazing insights about the structural preparation for FANNG companies. Thank you for being generous and conducting the session."
"3781","It was highly fruitful talking to you, and I got a good clarity on the decisions I should take in the coming months. Thank you!"
"1312","Deepak was very kind and super helpful. I had some issues with a Kubernetes Operator task that I was stuck on and he was able to help me and give me guidance. 
Thank you, Deepak!"
"4123","Detailed interview feedback. Useful tips on preparing answers to lead the interview and model the interview as a discussion rather than a QnA session.
Provided improvement areas on:
1) CV 2) answering style 3) concepts such as metrics in north star 4) structure checklist 5) conversation style.

Effective mock interview! Pleased with the time invested."
"85","It was very amazing, Gaurav sir help me gain insights for my future plans & as a mentor he is very friendly & ready to work hard for you. He gives any advice after listening & proper analysing your questions. Thankyou Gaurav Sir!!"
"75","It was great meeting you Ankit! Would love to see how our synergies converge."
"5433","It was an amazing conversation, I had some serious doubts and got a clear vision on each and every one of em’ after our meet. Everything was boiled down to crust and was fun."
"2809","It was very nice to talk to you.Your initiative is a very great step towards society by helping fellow peeps for free.Got to know and learn about many things and also you cleared many of the misconceptions.Thank you for your time"
"6238","I reached out to Ritika a day prior to meet and wow just wow! She is a great communicator and highly intelligent. The way she put across her points are commendable. All through our meet she kept an open mind and was a joy to talk to. She can clearly put things into perspective
It was an informative session with her!"
"4123","Excellent insights and the most courteous coaches!!

Even when my head was shutting down (had a long day), they quickly strategized to do more of the talking and help me structure the responses in the areas I needed help in! Cannot recommend them enough. Will gladly refer my friends too. Thanks guys"
"9999","Hii I am Tarun recently I started my part time work as a freelancer yeah I am newbie in this industry and I was struggling to figure out how actually freelancing work how to approach client, how to deal with client and finally I met medha she is really an amazing girl and has experience in freelance she is good listener also and help me to figure out how should I work as a freelance and deal with a client really it was great meeting ever thanks medha for helping me out😊...."
"15021","It was a great experience. Arun gave practical approach to get the results,and talked about the industry requirements what one needs to meet to land a job.it was very helpful .
Will surely recommend to the one starting out in their career to have a discussion with him."
"4616","It was a very good discussion with mam. She give me a lot of information regarding interview preparation and improvements I can make in my resume. Thank you for the session!!"
"3979","Really great session, suraj helped for Roadmap , how to prepare for DevOps Engineer Full Time role.
You are doing good things for community.
Looking forward for more sessions with you.

Thanks
Pankaj"
"4269","Sarthak is a very knowledgeable but at the same time grounded person. I learned a lot from the interview experiences that he shared."
"3304","Learn lot new things and really inspired with her story and thoughts"
"4222","Thanks a bunch, ma'am for sparing your valuable time with me. I appreciate your words of wisdom and I'm going to implement all the amazing tips practically in my life that you informed me while the session.  The session Exceeded my expectations soon I'll be booking the next session with you. Ma'am, you are so humble and your way of speaking is commendable.<3"
"4222","Thanks a bunch, ma'am for sparing your valuable time with me. I appreciate your words of wisdom and I'm going to implement all the amazing tips practically in my life that you informed me while the session.  The session Exceeded my expectations soon I'll be booking the next session with you. Ma'am, you are so humble and your way of speaking is commendable.<3"
"4222","Thanks a bunch, ma'am for sparing your valuable time with me. I appreciate your words of wisdom and I'm going to implement all the amazing tips practically in my life that you informed me while the session.  The session Exceeded my expectations soon I'll be booking the next session with you. Ma'am, you are so humble and your way of speaking is commendable.<3"
"85","Thank you Gaurav for giving your time. Inspite of your busy schedule you gave your time I am really grateful. You patiently heard all my queries and gave your perspective. Thank you so much again!!!"
"4561","Nice Conversation with Rizwan"
"3834","Thank you for putting in the extra effort during this busy time. The way u Explained about kubernetes basic concepts and career growth in  kubernetes and  explanation regarding certification was really appreciated and your positive attitude has helped me all stay motivated."
"4712","This was meaningful"
"1638","Komal am very thankful that you have given your valuable time & suggestion. The call we did today was really helpful. She cleared my all resume related doubts. I noted down all the points that you mentioned. I would like to say thank you Komal for your valuable advice and support."
"4123","Both of you gave such deep insights about my resume which I didn't expect and also never noticed before. Your understanding of job market and what should & shouldn't be put into a resume are top-notch. I had a great conversation with both of you and thanks a lot for your help. will surely recommend it to every working tech professional."
"4222","Tisha, You are doing amazing job. This session will be very useful to every one who need some clarity in what went wrong in their carrier growth. Thank you and keep it up."
"2532","Anuj explained everything very concisely based on his experience, He explained to me how to approach problems in the interview and preparation strategy to crack good companies. It was a great session. looking forward to connecting again."
"4541","A discussion worth every penny spent!"
"2984","The meeting with Saikat has been phenomenal not only has he helped me redefined my goals but helped me arrange it in a way that makes my goals seem achievable. Not only did he speak about my career but also how to approach interviews. Although a senior with lots of year in difference he is incredibly humble, its almost like talking to a friend but with more experience. Definitely worth it."
"1060","A very interactive and enlightening session. Gained some useful insights."
"8848","Had a wonderful session! Not only did he share his expertise, he was patient and helped me gather my own thoughts. His crucial role to analyse my strengths and weaknesses aided me to find my long term goals as well. Thank for the time! :)"
"3303","Yeah great experience"
"76","Awesome platform for content creators, educators, influencers alike. Helps automate a lot of redundant tasks and facilitates a smooth interchange between the two sides. Will highly recommend the same."
"4123","I was clueless about tackling a PM interview. After meeting you guys I got a clear understanding of how to prepare myself to face any PM interview questions. Kudos to the team at topmate for doing an amazing job"
"4606","It was wonderful talking to Pavan. Very good key insights provided"
"6223","Being a 7+ yrs experienced guy, i came down to Ajay for career advise expecting clarity. And i am so happy i got what i was expecting. I didnt expect Ajay to get so involved and listen so carefully to what i am speaking. Gave time to speak and took his time to explain. At a time i was worried if i am running over the scheduled time but he wasnt. Glad we have this energy in the community. Thanks so much Ajay. You keep growing !!"
"5473","Hi Harsh
Thank you for giving a part of your day. Your directions really helped me move in the right path. Also thanks for the resources. May you be blessed with more success in life!
Regards
Your Mentee"
"10657","I am thankful to  Gaurav Sir. He is guided me on how to start my carrier in the Data Analytics field. He told me about how to make a resume.
What strategy should be followed to get an interview call?
He guided me to make a perfect timetable to utilize maximum time for preparation.
He is a very kind person.
he understand"
"6987","Hi Samraddhi,
Thank you so much for taking out time on a weekend afternoon. This session was of great help to me. I feel quite confident about the big data journey. 🙂
Looking forward to more such meets! 
Best of luck for the new chapter.

Take care :)"
"10657","It was wonderful talking to Mr.Gaurav Agarwal. I had my basic doubts cleared in an effective way. It was a pretty good place to start with as i am an amateur in the field of data analytics and i had many naive questions related to the topic. 
I am thankful for this opportunity to connect with him."
"4499","It was a great session with Gaurav Sir. He answered the doubts I asked him in a very understandable and simple way. Now,  I have learnt few things regarding how things work in I.T. and how and what technologies to work with in beginning during this small session. Thankyou for arranging this meeting, it was of great help."
"6987","i want  to say thanks to samraddhi gupta  for career guidance session. i found it very helpful. she listened about my queries very patiently and answered them. she even shared her own experience during the career transition .Thank you again for your career guidance and I won't hesitate to contact you in the future or refer you to anyone I come cross who want start their career in data engineering."
"3304","Learn lot new things and really inspired with her story and thoughts"
"9930","It was extremely helpful to have a one on one conversation with Lucky sir.
You've got any kind of doubt regarding college admissions, counselling preference order just book your slot at Topmate.

He's a genuinely helping students ;)

Happy Learning !"
"3432","It was great interacting with you Ankit Bro. Within a short span of time, you’ve provided a lot of information🔥Thank you so much for your timely response and support 😁"
"85","I had an insightful discussion with Gaurav and the discussion helped me in taking some action items for myself. The scheduled time of the discussion was 1hr and Gaurav was so cool even when the meeting went beyond the time and in fact I felt guilty for taking extra time of his but he makes you feel that his intent is not to clock time but to be of some help. 

I recommend his guidance to all finance professionals irrespective the level of expertise/experience."
"3432","Hi Ankit Bro,
It was really great talking with you. You’ve cleared all of my doubts within very less amount of time and with lots of clarity. I’m really grateful to have attended the call and got all my doubts cleared. Looking forward to more such interactions for guidance to pursue my Masters in Germany. Thanks once again!!"
"3445","Cleared all my doubts
Best conversation ever
Thank you ma'am once again"
"3445","Cleared all my doubts
Best conversation ever
Thank you so much ma'am"
"5461","It was really insightful, got all my doubts cleared. I'm more confident of my profile after this call. Thank you so much Payal :) It was nice talking to you."
"4222","First of all let me thank you for the time, your efforts. Tisha, you are a great communicator and problem solver. You explains complicated topics in very easy language. Keep up the good work."
"4611","It was whole new experience  meeting some one who can understand your problems and guide u in the right direction like family mamber and what steps to follow while begining something new by keeping faith and confident and standing by your side in listening your doubts and problems and guiding you to the right path.

Thank you sir it was begining of my journey towards learning programming the path u showed and the way u motivate gives complete new confident and inspirations
Thank you sir from the core of my heart for being  my guide, mentor hope ill learn a lot from u and implement ahead in my journey .🙌🏻🤞🏻🙏🏻"
"4611","Thank you sir i was scared not having clear path and direction how to begin but the way u motivate and the confident u showed that i can do programming gave me whole new confidence.
 Keep supporting and keep mentoring  sir the way u showed the path is now crystal clear and now having the confidence that i can do a lot better 

Thank you once again sir 
God bless u keep going 🤞🏻🙌🏻🙏🏻"
